,id,seq,unlabeled,car,road,parking,sidewalk,building,fence,vegetation,trunk,pole,traffic-sign,moving-motorcyclist,outlier,other-vehicle,other-object,motorcyclist,moving-car,lane-marking,bicycle,terrain,other-structure,motorcycle,person,moving-person,moving-bicyclist,other-ground,truck,moving-other-vehicle,moving-bus,moving-truck,rider
22876,10_000876,10,250.0,,6391,,2375.0,5564.0,1810.0,2196.0,,125.0,,,,,421.0,,,,,1510.0,,,,,,,,,,,
22877,10_000877,10,283.0,,6230,,2417.0,6151.0,1577.0,1644.0,,125.0,,,,,460.0,,,,,1609.0,,,,,,,,,,,
22878,10_000878,10,295.0,,6146,,2410.0,6107.0,1396.0,1578.0,,157.0,,,,,506.0,,,,,1745.0,,,,,,,,,,,
22879,10_000879,10,296.0,,6192,,2347.0,5332.0,1537.0,1977.0,,174.0,,,,,542.0,,,,,1848.0,2.0,,,,,,,,,,
22880,10_000880,10,310.0,,6180,,2282.0,4731.0,1668.0,2463.0,,192.0,,,,,590.0,,,,,1805.0,1.0,,,,,,,,,,
22881,10_000881,10,297.0,,6186,,2138.0,4589.0,1819.0,2852.0,,76.0,,,,,680.0,,,,,1559.0,,,,,,,,,,,
22882,10_000882,10,335.0,,6086,,2085.0,4645.0,1937.0,3178.0,,87.0,,,,,731.0,,,,,1049.0,,,,,,,,,,,
22883,10_000883,10,303.0,,5998,,1892.0,4840.0,2004.0,3610.0,,101.0,2.0,,2.0,,816.0,,,,,545.0,,,,,,,,,,,
22884,10_000884,10,201.0,,5943,,1808.0,5240.0,1716.0,4033.0,,107.0,1.0,,,,878.0,,,,,114.0,,,,,,,,,,,
22885,10_000885,10,200.0,,6148,,1698.0,5422.0,1412.0,4466.0,,111.0,1.0,,,,490.0,,,,,34.0,,,,,,,,,,,
22886,10_000886,10,227.0,,6517,,1518.0,5345.0,1170.0,4994.0,,110.0,3.0,,,,246.0,,,,,5.0,,,,,,,,,,,
22887,10_000887,10,176.0,,6592,,1226.0,5284.0,1040.0,5562.0,,35.0,3.0,,,,279.0,,,,,,,,,,,,,,,,
22888,10_000888,10,145.0,,6372,,1080.0,5401.0,832.0,5894.0,,37.0,2.0,,,,293.0,,,,,,,,,,,,,,,,
22889,10_000889,10,141.0,,6112,,1058.0,5580.0,773.0,6044.0,,44.0,3.0,,,,253.0,,,,,,,,,,,,,,,,
22890,10_000890,10,197.0,,5825,,1133.0,5413.0,834.0,6269.0,,45.0,3.0,,,,278.0,,,,,,,,,,,,,,,,
22891,10_000891,10,240.0,,5518,,1213.0,5191.0,934.0,6554.0,,43.0,3.0,,,,308.0,,,,,,,,,,,,,,,,
22892,10_000892,10,307.0,,5232,,1261.0,5008.0,1028.0,6784.0,,45.0,3.0,,,,365.0,,,,,,,,,,,,,,,,
22893,10_000893,10,369.0,,4862,,1389.0,4773.0,1145.0,7105.0,,49.0,4.0,,,,407.0,,,,,,,,,,,,,,,,
22894,10_000894,10,382.0,,4517,,1622.0,4965.0,1301.0,6822.0,,50.0,3.0,,,,465.0,,,,,,,,,,,,,,,,
22895,10_000895,10,381.0,,4162,,1824.0,5213.0,1494.0,6559.0,,50.0,2.0,,,,527.0,,,,,,,,,,,,,,,,
22896,10_000896,10,383.0,,3733,,1893.0,5422.0,1677.0,6937.0,,46.0,3.0,,,,112.0,,,,,,,,,,,,,,,,
22897,10_000897,10,385.0,,3750,,1414.0,5191.0,1929.0,7401.0,,50.0,4.0,,,,38.0,,,,,,,,,,,,,,,,
22898,10_000898,10,449.0,,3783,,836.0,4846.0,2200.0,7950.0,,58.0,4.0,,,,48.0,,,,,,,,,,,,,,,,
22899,10_000899,10,438.0,,3912,,569.0,3991.0,2575.0,8522.0,,54.0,3.0,,,,58.0,,,,,,,,,,,,,,,,
22900,10_000900,10,437.0,,4045,,621.0,2917.0,2780.0,9178.0,,59.0,6.0,,,,74.0,,,,,,,,,,,,,,,,
22901,10_000901,10,426.0,,4157,,684.0,1741.0,2846.0,10074.0,,78.0,4.0,,1.0,,99.0,,,,,,,,,,,,,,,,
22902,10_000902,10,437.0,,4258,,749.0,616.0,2756.0,11137.0,,83.0,1.0,,,,116.0,,,,,,,,,,,,,,,,
22903,10_000903,10,396.0,,4381,,799.0,289.0,2860.0,11074.0,,87.0,3.0,,1.0,,145.0,,,,,2.0,,,,,,,,,,,
22904,10_000904,10,321.0,,4561,,885.0,296.0,3090.0,10728.0,,99.0,,,,,171.0,,,,,4.0,,,,,,,,,,,
22905,10_000905,10,292.0,,4752,,1022.0,109.0,3393.0,10259.0,,108.0,,,,,213.0,,,,,4.0,,,,,,1.0,,,,,
22906,10_000906,10,267.0,,4894,,1184.0,146.0,3943.0,9321.0,,124.0,,,,,240.0,,,,,,,,,,,2.0,,,,,
22907,10_000907,10,361.0,,4905,,1374.0,402.0,4720.0,7834.0,,148.0,,,,,296.0,,,,,3.0,,,,,,2.0,,,,,
22908,10_000908,10,361.0,,4737,,1511.0,978.0,6125.0,5738.0,,190.0,,,,,356.0,,,,,3.0,,,,,,3.0,,,,,
22909,10_000909,10,368.0,,4517,,1568.0,1592.0,7569.0,3990.0,,204.0,,,,,408.0,,,,,26.0,,,,,,1.0,,,,,
22910,10_000910,10,439.0,,4334,,1602.0,1189.0,9179.0,2983.0,,238.0,,,,,363.0,,,,,22.0,,,,,,2.0,,,,,
22911,10_000911,10,437.0,,4298,,1391.0,891.0,9094.0,3716.0,,35.0,,,,,337.0,,,,,2.0,,,,,,5.0,,,,,
22912,10_000912,10,410.0,,4396,,1370.0,554.0,9050.0,4380.0,1.0,34.0,,,,,156.0,,,,,3.0,,,,,,7.0,,,,,
22913,10_000913,10,404.0,,4359,,1377.0,526.0,8932.0,4535.0,3.0,43.0,,,,,74.0,,,,,11.0,,,,,,10.0,,,,,
22914,10_000914,10,457.0,,4200,,1367.0,739.0,8883.0,4397.0,8.0,51.0,,,,,85.0,,,,,8.0,,,,,,12.0,,,,,
22915,10_000915,10,520.0,,4013,,1320.0,1117.0,8688.0,4274.0,17.0,62.0,3.0,,,,85.0,,,,,10.0,,,,,,14.0,,,,,
22916,10_000916,10,532.0,,3996,,1367.0,1448.0,8525.0,4074.0,15.0,61.0,3.0,,,,102.0,,,,,6.0,,,,,,12.0,,,,,
22917,10_000917,10,564.0,,3977,,1435.0,1805.0,8899.0,3287.0,16.0,71.0,,,,,102.0,,,,,9.0,,,,,,18.0,,,,,
22918,10_000918,10,558.0,,4059,,1544.0,1838.0,9680.0,2321.0,15.0,73.0,,,,,142.0,,,,,7.0,,,,,,19.0,,,,,
22919,10_000919,10,537.0,6.0,4139,,1574.0,1586.0,9766.0,2365.0,23.0,85.0,,,,,119.0,,,,,9.0,,,,,,26.0,,,,,
22920,10_000920,10,532.0,9.0,4241,,1496.0,1519.0,9627.0,2527.0,25.0,98.0,,,,,135.0,,,,,13.0,,,,,,29.0,,,,,
22921,10_000921,10,548.0,18.0,4249,,1468.0,1687.0,9358.0,2540.0,32.0,100.0,,,,,140.0,,,,,14.0,,,,,,37.0,,,,,
22922,10_000922,10,561.0,23.0,4245,,1582.0,2052.0,8904.0,2396.0,34.0,123.0,,,,,179.0,,,,,13.0,,,,,,46.0,,,,,
22923,10_000923,10,526.0,8.0,4275,,1711.0,2377.0,8555.0,2214.0,42.0,139.0,,,,,202.0,,,,,19.0,,,,,,54.0,,,,,
22924,10_000924,10,383.0,47.0,4326,,1888.0,2717.0,8164.0,2072.0,42.0,178.0,,,,,235.0,,,,,17.0,,,,,,67.0,,,,,
22925,10_000925,10,183.0,,4335,,1981.0,3069.0,7831.0,2067.0,48.0,200.0,,,,,270.0,,44.0,,,19.0,,,,,,81.0,,,,,
22926,10_000926,10,125.0,,4242,,2052.0,3426.0,7281.0,2170.0,67.0,244.0,,,,,313.0,,75.0,,,16.0,,,,,,105.0,,,,,
22927,10_000927,10,95.0,,4230,,2225.0,3844.0,6034.0,2546.0,72.0,317.0,,,,,369.0,,82.0,,,27.0,,,,,,126.0,,,,,
22928,10_000928,10,745.0,,4321,,2163.0,4508.0,4221.0,3158.0,79.0,59.0,,,,,420.0,,84.0,,,23.0,,,,,,151.0,,,,,
22929,10_000929,10,1108.0,,4382,,1855.0,5892.0,3071.0,2298.0,84.0,60.0,,,1.0,,515.0,,92.0,,,27.0,,,,,,171.0,,,,,
22930,10_000930,10,78.0,,4340,,1503.0,7420.0,3336.0,2418.0,,69.0,,,1.0,,583.0,,95.0,,,37.0,,,,,,218.0,,,,,
22931,10_000931,10,62.0,,4265,,1287.0,7030.0,3577.0,2822.0,,85.0,,,2.0,,683.0,,108.0,,,37.0,,,,,,258.0,,,,,
22932,10_000932,10,49.0,,4340,,1261.0,6301.0,3497.0,3354.0,,147.0,,,,,695.0,,105.0,,,47.0,,,,,,328.0,,,,,
22933,10_000933,10,65.0,,4469,,1339.0,5854.0,3493.0,3703.0,,189.0,,,,,600.0,,120.0,,,48.0,,,,,,321.0,,,,,
22934,10_000934,10,65.0,,4492,,1425.0,5473.0,3532.0,4087.0,,217.0,,,,,301.0,,133.0,,,54.0,,,,,,288.0,,,,,
22935,10_000935,10,68.0,,4417,,1478.0,5463.0,3493.0,4196.0,,31.0,,,1.0,,365.0,,144.0,,,64.0,,,,,,257.0,,,,,
22936,10_000936,10,78.0,,4377,,1598.0,5687.0,3371.0,4062.0,,38.0,,,,,454.0,,142.0,,,65.0,,,,,,227.0,,,,,
22937,10_000937,10,80.0,,4396,,1804.0,5712.0,3177.0,4054.0,,38.0,,,,,503.0,,160.0,,,76.0,,,,,,203.0,,,,,
22938,10_000938,10,70.0,,4394,,2019.0,5597.0,3039.0,3982.0,,44.0,,,,,584.0,,168.0,,,76.0,,,,,,173.0,,,,,
22939,10_000939,10,69.0,8.0,4299,,2222.0,6036.0,2684.0,3538.0,,48.0,,,,,698.0,,183.0,,,100.0,,,,,,128.0,,,,,
22940,10_000940,10,60.0,11.0,4397,,2339.0,6284.0,2446.0,3046.0,,55.0,,,,,758.0,,193.0,,,100.0,,,,,,104.0,,,,,
22941,10_000941,10,47.0,14.0,4482,,2524.0,6328.0,2212.0,3201.0,,54.0,,,,,899.0,,218.0,,,116.0,,,,,,43.0,,,,,
22942,10_000942,10,51.0,12.0,4505,,2711.0,5714.0,2183.0,3662.0,,63.0,,,,,1016.0,,234.0,,,124.0,,,,,,,,,,,
22943,10_000943,10,51.0,16.0,4429,,2948.0,4762.0,2172.0,4283.0,,79.0,,,1.0,,1158.0,,246.0,,,154.0,,,,,,,,,,,
22944,10_000944,10,59.0,11.0,4398,,2844.0,4157.0,2483.0,4565.0,,92.0,,,6.0,,1161.0,,274.0,,,189.0,,,,,,,,,,,
22945,10_000945,10,58.0,12.0,4428,,2518.0,4300.0,2853.0,4319.0,,104.0,,,6.0,,1047.0,,293.0,,,208.0,,,,,,,,,,,
22946,10_000946,10,62.0,12.0,4428,,2296.0,4210.0,3107.0,4577.0,2.0,123.0,,,4.0,,970.0,,313.0,,,241.0,,,,,,,,,,,
22947,10_000947,10,59.0,11.0,4423,,2011.0,4193.0,3259.0,4631.0,,143.0,,,26.0,,1014.0,,350.0,,,270.0,,,,,,,,,,,
22948,10_000948,10,50.0,15.0,4432,,1864.0,3991.0,3402.0,4865.0,,167.0,,,29.0,,1002.0,,374.0,,,347.0,,,,,,,,,,,
22949,10_000949,10,55.0,14.0,4515,,1583.0,3548.0,3664.0,5211.0,,183.0,,,9.0,,948.0,,393.0,,,411.0,,,,,,,,,,,
22950,10_000950,10,48.0,13.0,4622,,1429.0,3154.0,3798.0,5563.0,2.0,202.0,,,5.0,,807.0,,427.0,,,478.0,,,,,,,,,,,
22951,10_000951,10,40.0,14.0,4742,,1286.0,2874.0,3659.0,6061.0,7.0,229.0,,,10.0,,675.0,,454.0,,,551.0,,,,,,,,,,,
22952,10_000952,10,36.0,13.0,4807,,1114.0,2591.0,3383.0,6675.0,3.0,241.0,,,,,680.0,,475.0,,,588.0,,,,,,,,,,,
22953,10_000953,10,37.0,14.0,4836,,1119.0,2469.0,3393.0,6829.0,4.0,281.0,,,,,377.0,,524.0,,,696.0,,,,,,,,,,,
22954,10_000954,10,101.0,15.0,4845,,1110.0,2487.0,3155.0,6941.0,2.0,295.0,,,,,320.0,,586.0,,,737.0,,,,,,,,,,,
22955,10_000955,10,54.0,8.0,4828,,1099.0,2672.0,2859.0,7235.0,3.0,39.0,,,,,360.0,,652.0,,,777.0,,,,,,,,,,,
22956,10_000956,10,35.0,15.0,4786,,1069.0,2888.0,2830.0,6891.0,7.0,42.0,,,,,386.0,,738.0,,,851.0,,,,,,,,,,,
22957,10_000957,10,66.0,13.0,4821,,1102.0,3121.0,2887.0,6338.0,10.0,50.0,,,,,402.0,,818.0,,,922.0,,,,,,,,,,,
22958,10_000958,10,96.0,7.0,4807,,1098.0,3237.0,2886.0,5995.0,16.0,51.0,,,,,422.0,,887.0,,,954.0,,,,,,,,,,,
22959,10_000959,10,96.0,6.0,4810,,1126.0,3365.0,2972.0,5812.0,14.0,56.0,,,,,442.0,,995.0,,,915.0,,,,,,,,,,,
22960,10_000960,10,93.0,4.0,4880,,1158.0,3464.0,3130.0,5446.0,15.0,59.0,,,,,447.0,,1087.0,,,868.0,,,,,,,,,,,
22961,10_000961,10,96.0,3.0,4951,,1211.0,3546.0,3169.0,4918.0,2.0,62.0,,,3.0,,442.0,,1161.0,,,980.0,,,,,,,,,,,
22962,10_000962,10,99.0,2.0,4983,,1281.0,3696.0,3223.0,4499.0,16.0,65.0,,,9.0,,407.0,,1268.0,,,1007.0,,,,,,,,,,,
22963,10_000963,10,93.0,,4975,,1301.0,3858.0,3165.0,4239.0,18.0,70.0,,,15.0,,419.0,,1384.0,,,1123.0,,,,,,,,,,,
22964,10_000964,10,96.0,,4987,,1305.0,4057.0,3008.0,4006.0,14.0,77.0,,,15.0,,392.0,,1519.0,,,1240.0,,,,,,,,,,,
22965,10_000965,10,95.0,,5048,,1357.0,4101.0,2964.0,3921.0,15.0,78.0,,,23.0,,359.0,,1620.0,,,1126.0,,,,,,,,,,,
22966,10_000966,10,95.0,,5121,,1398.0,4166.0,2914.0,3741.0,15.0,76.0,,,6.0,,355.0,,1705.0,,,1075.0,,,,,,,,,,,
22967,10_000967,10,91.0,,5121,,1405.0,4223.0,2930.0,3548.0,14.0,90.0,,,21.0,,355.0,,1864.0,,,1036.0,,,,,,,,,,,
22968,10_000968,10,102.0,,5048,,1391.0,4336.0,2841.0,3567.0,17.0,93.0,,,19.0,,313.0,,2044.0,,,962.0,,,,,,,,,,,
22969,10_000969,10,110.0,,4995,,1406.0,4473.0,2749.0,3480.0,20.0,96.0,,,,,299.0,,2191.0,,,911.0,,,,,,,,,,,
22970,10_000970,10,113.0,,4930,,1422.0,4546.0,2685.0,3301.0,18.0,96.0,,,,,289.0,,2411.0,,,896.0,,,,,,,,,,,
22971,10_000971,10,120.0,,4941,,1408.0,4524.0,2691.0,3227.0,22.0,100.0,,,,,289.0,,2581.0,,,792.0,,,,,,,,,,,
22972,10_000972,10,118.0,,5006,,1416.0,4506.0,2652.0,3108.0,23.0,103.0,,,,,297.0,,2727.0,,,703.0,,,,,,,,,,,
22973,10_000973,10,121.0,,5050,,1401.0,4530.0,2577.0,3034.0,22.0,108.0,,,,,313.0,,2894.0,,,643.0,,,,,,,,,,,
22974,10_000974,10,123.0,,5089,,1449.0,4516.0,2561.0,2838.0,24.0,114.0,,,24.0,,308.0,,3086.0,,,615.0,,,,,,,,,,,
22975,10_000975,10,149.0,,5094,,1456.0,4486.0,2431.0,2777.0,23.0,114.0,,,2.0,,327.0,,3277.0,,,619.0,,,,,,,,,,,
22976,10_000976,10,280.0,,5126,,1379.0,4448.0,2250.0,2763.0,19.0,118.0,,,11.0,,335.0,,3455.0,,,610.0,,,,,,,,,,,
22977,10_000977,10,318.0,,5159,,1308.0,4380.0,2203.0,2740.0,23.0,125.0,,,10.0,,317.0,,3637.0,,,578.0,,,,,,,,,,,
22978,10_000978,10,279.0,,5138,,1249.0,4292.0,2151.0,2776.0,21.0,132.0,,,,,287.0,,3803.0,,,586.0,,,,,,,,,,,
22979,10_000979,10,216.0,,5066,,1192.0,4210.0,2177.0,2797.0,18.0,96.0,,,,,288.0,,4040.0,,,586.0,,,,,,,,,,,
22980,10_000980,10,188.0,1.0,5123,,1176.0,4156.0,2132.0,2833.0,26.0,,,,,,286.0,,4213.0,,,574.0,,,,,,,,,,,
22981,10_000981,10,199.0,4.0,5090,,1133.0,4144.0,2150.0,2722.0,26.0,,,,,,299.0,,4400.0,,,547.0,,,,,,,,,,,
22982,10_000982,10,216.0,8.0,5010,,1072.0,4132.0,2160.0,2642.0,26.0,,,,,,305.0,,4628.0,,,512.0,,,,,,,,,,,
22983,10_000983,10,231.0,14.0,4935,,999.0,4092.0,2216.0,2584.0,2.0,,,,,,314.0,,4813.0,,,472.0,,,,,,,,,,,
22984,10_000984,10,248.0,20.0,4879,,978.0,4056.0,2222.0,2543.0,,,,,,,323.0,,4975.0,,,441.0,,,,,,,,,,,
22985,10_000985,10,256.0,39.0,4779,,983.0,3973.0,2236.0,2484.0,,,,,,,318.0,,5193.0,,,383.0,,,,,,,,,,,
22986,10_000986,10,272.0,50.0,4741,,981.0,3819.0,2235.0,2471.0,,,,,,,317.0,,5348.0,,,346.0,,,,,,,,,,,
22987,10_000987,10,313.0,69.0,4579,,952.0,3840.0,2105.0,2520.0,,,,,,,308.0,,5610.0,,,310.0,,,,,,,,,,,
22988,10_000988,10,334.0,91.0,4463,,973.0,3734.0,2092.0,2463.0,,,,,,,299.0,,5824.0,,,262.0,,,,,,,,,,,
22989,10_000989,10,349.0,113.0,4387,,985.0,3584.0,2085.0,2439.0,,,,,,,306.0,,5973.0,,,233.0,,,,,,,,,,,
22990,10_000990,10,373.0,124.0,4291,,1036.0,3528.0,2108.0,2421.0,,,,,,,318.0,,5986.0,,,197.0,,,,,,,,,,,
22991,10_000991,10,381.0,134.0,4301,,1093.0,3505.0,2091.0,2409.0,,,,,,,341.0,,5904.0,,,164.0,,,,,,,,,,,
22992,10_000992,10,358.0,112.0,4486,,1114.0,3466.0,2071.0,2429.0,,2.0,,,,,338.0,,5688.0,,,160.0,,,,,,,,,,,
22993,10_000993,10,333.0,130.0,4596,,1163.0,3428.0,2106.0,2422.0,,4.0,,,,,347.0,,5495.0,,,129.0,,,,,,,,,,,
22994,10_000994,10,350.0,121.0,4645,,1187.0,3432.0,2131.0,2430.0,,8.0,,,,,373.0,,5303.0,,,91.0,,,,,,,,,,,
22995,10_000995,10,375.0,117.0,4651,,1201.0,3433.0,2183.0,2508.0,,12.0,,,,,360.0,,5095.0,,,50.0,,,,,,,,,,,
22996,10_000996,10,408.0,138.0,4611,,1209.0,3406.0,2234.0,2652.0,1.0,13.0,,,,,358.0,,4962.0,,,29.0,,,,,,,,,,,
22997,10_000997,10,409.0,135.0,4629,,1236.0,3369.0,2273.0,2742.0,1.0,15.0,,,,,369.0,,4777.0,,,16.0,,,,,,,,,,,
22998,10_000998,10,396.0,148.0,4647,,1214.0,3363.0,2318.0,2883.0,3.0,16.0,,,,,374.0,,4508.0,,,15.0,,,,,,,,,,,
22999,10_000999,10,386.0,129.0,4642,,1170.0,3349.0,2339.0,3050.0,2.0,19.0,,,,,399.0,,4278.0,,,16.0,,,,,,,,,,,
23000,10_001000,10,391.0,126.0,4610,,1167.0,3365.0,2353.0,3170.0,3.0,19.0,,,,,397.0,,4031.0,,,27.0,,,,,,,,,,,
23001,10_001001,10,420.0,136.0,4471,,1098.0,3380.0,2415.0,3377.0,5.0,19.0,,,,,410.0,,3774.0,,,51.0,,,,,,,,,,,
23002,10_001002,10,431.0,142.0,4333,,1031.0,3436.0,2436.0,3595.0,6.0,23.0,,,,,452.0,,3408.0,,,63.0,,,,,,,,,,,
23003,10_001003,10,490.0,140.0,4186,,997.0,3405.0,2513.0,3827.0,7.0,23.0,,,,,528.0,,3025.0,,,94.0,,,,,,,,,,,
23004,10_001004,10,486.0,149.0,4099,,938.0,3480.0,2496.0,4074.0,7.0,25.0,,,,,586.0,,2631.0,,,100.0,,,,,,,,,,,
23005,10_001005,10,498.0,145.0,4081,,865.0,3545.0,2641.0,4263.0,8.0,24.0,,,,,635.0,,2165.0,,,124.0,,,,,,,,,,,
23006,10_001006,10,546.0,146.0,4115,,786.0,3513.0,2725.0,4473.0,9.0,25.0,,,,,820.0,,1806.0,,,128.0,,,,,,,,,,,
23007,10_001007,10,552.0,151.0,4176,,662.0,3506.0,2777.0,4785.0,5.0,28.0,,,,,1005.0,,1448.0,,,149.0,,,,,,,,,,,
23008,10_001008,10,545.0,154.0,4245,,502.0,3439.0,2895.0,5132.0,8.0,31.0,,,,,1204.0,,1086.0,,,165.0,,,,,,,,,,,
23009,10_001009,10,563.0,173.0,4338,,406.0,3450.0,2929.0,5356.0,9.0,32.0,,,,,1377.0,,797.0,,,181.0,,,,,,,,,,,
23010,10_001010,10,589.0,186.0,4340,,251.0,3576.0,2941.0,5791.0,7.0,32.0,,,,,1482.0,,527.0,,,222.0,,,,,,,,,,,
23011,10_001011,10,568.0,197.0,4363,,297.0,3576.0,2918.0,6094.0,18.0,34.0,,,,,1572.0,,242.0,,,251.0,,,,,,,,,,,
23012,10_001012,10,490.0,205.0,4420,,470.0,3338.0,2848.0,6420.0,20.0,32.0,,,,,1656.0,,29.0,,,274.0,,,,,,,,,,,
23013,10_001013,10,438.0,184.0,4410,,460.0,2951.0,2798.0,6871.0,29.0,34.0,,,,,1791.0,,,,,309.0,,,,,,,,,,,
23014,10_001014,10,416.0,213.0,4200,,357.0,2573.0,2662.0,7457.0,31.0,36.0,,,,,1922.0,,,,,330.0,,,,,,,,,,,
23015,10_001015,10,445.0,230.0,4096,,207.0,2256.0,2588.0,7913.0,44.0,41.0,,,,,1989.0,,,,,389.0,,,,,,,,,,,
23016,10_001016,10,416.0,209.0,4239,,118.0,1867.0,2456.0,8261.0,39.0,37.0,,,,,2049.0,,,,,461.0,,,,,,,,,,,
23017,10_001017,10,401.0,260.0,4304,,88.0,1733.0,2277.0,8603.0,42.0,38.0,,,,,1807.0,,,,,560.0,,,,,,,,,,,
23018,10_001018,10,390.0,273.0,4362,,47.0,1714.0,2101.0,8717.0,48.0,37.0,,,,,1610.0,,,,,696.0,,,,,,,,,,,
23019,10_001019,10,383.0,277.0,4477,,54.0,1632.0,2195.0,8692.0,42.0,35.0,,,,,1474.0,,,,,799.0,,,,,,,,,,,
23020,10_001020,10,358.0,305.0,4687,,65.0,1599.0,2192.0,8709.0,47.0,30.0,,,,,1123.0,,,,,973.0,,,,2.0,,,,,,,
23021,10_001021,10,383.0,326.0,4734,,71.0,1583.0,2025.0,8924.0,43.0,35.0,,,,,839.0,,,,,1169.0,,,,,,,,,,,
23022,10_001022,10,397.0,333.0,4798,,97.0,1369.0,1881.0,8833.0,44.0,34.0,,,,,950.0,,,,,1224.0,,,,,,,,,,,
23023,10_001023,10,371.0,388.0,4908,,108.0,1530.0,1779.0,8220.0,43.0,30.0,,,,,1013.0,,,,,1431.0,,,,2.0,,,,,,,
23024,10_001024,10,392.0,417.0,4956,,130.0,1880.0,1799.0,7854.0,41.0,32.0,,,,,892.0,,,,,1449.0,,,,1.0,,,,,,,
23025,10_001025,10,389.0,456.0,4986,,162.0,1943.0,1862.0,8079.0,44.0,35.0,,,,,431.0,,,,,1484.0,,,,1.0,,,,,,,
23026,10_001026,10,405.0,489.0,5013,,193.0,2022.0,1801.0,8359.0,58.0,39.0,,,,,228.0,,,,,1478.0,,,,3.0,,,,,,,
23027,10_001027,10,477.0,563.0,4792,,210.0,1652.0,1832.0,8818.0,79.0,48.0,,,,,265.0,,,,,1372.0,,,,,,,,,,,
23028,10_001028,10,553.0,627.0,4565,,247.0,1580.0,1848.0,8690.0,91.0,58.0,,,,,276.0,,,,,1322.0,,,,,,,,,,,
23029,10_001029,10,634.0,668.0,4345,,323.0,2246.0,1823.0,7772.0,94.0,66.0,,,,,286.0,,,,,1494.0,,,,2.0,,,,,,,
23030,10_001030,10,655.0,741.0,4332,,478.0,2931.0,1827.0,7185.0,112.0,71.0,,,,,327.0,,,,,1307.0,,,,4.0,,,,,,,
23031,10_001031,10,629.0,839.0,4422,,579.0,3001.0,1894.0,6762.0,125.0,77.0,,,,,348.0,,,,,1175.0,,,,5.0,,,,,,,
23032,10_001032,10,662.0,960.0,4429,,625.0,3667.0,2025.0,5751.0,150.0,83.0,,,,,407.0,,,,,957.0,,,,5.0,,,,,,,
23033,10_001033,10,647.0,1032.0,4489,,541.0,3995.0,2166.0,5192.0,98.0,84.0,,,,,466.0,,,,,1051.0,,,,5.0,,,,,,,
23034,10_001034,10,677.0,1147.0,4408,,389.0,3877.0,2352.0,5468.0,105.0,95.0,,,,,526.0,,,,,941.0,,,,7.0,,,,,,,
23035,10_001035,10,701.0,1263.0,4379,,211.0,3653.0,2370.0,5699.0,104.0,113.0,,,,,623.0,,,,,724.0,,,,4.0,,,,,,,
23036,10_001036,10,746.0,1440.0,4331,,19.0,3601.0,2122.0,6322.0,67.0,131.0,,,,,657.0,,,,,378.0,,,,2.0,,,,,,,
23037,10_001037,10,656.0,1761.0,4092,,14.0,3654.0,2144.0,6148.0,83.0,154.0,,,,,402.0,,,,,386.0,,,,,,,,,,,
23038,10_001038,10,392.0,2156.0,3979,,9.0,3737.0,2208.0,6020.0,105.0,182.0,,,,2.0,98.0,,,,,452.0,,,,,,,,,,,
23039,10_001039,10,447.0,2265.0,4171,,14.0,3704.0,2054.0,5512.0,114.0,203.0,,,,8.0,111.0,,,,,605.0,,,,,,,,,,,
23040,10_001040,10,756.0,1983.0,4270,,10.0,3926.0,2143.0,4714.0,121.0,229.0,,,,9.0,109.0,,,,,777.0,,,,,,,,,,,
23041,10_001041,10,1451.0,1826.0,4377,,13.0,4183.0,2289.0,3191.0,131.0,287.0,,,,8.0,126.0,,,,,1005.0,,,,,,1.0,,,,,
23042,10_001042,10,677.0,1361.0,4557,,10.0,4877.0,2582.0,3647.0,137.0,20.0,,,,5.0,139.0,,,,,1365.0,,,,,,1.0,,,,,
23043,10_001043,10,661.0,1217.0,4862,,11.0,5093.0,2819.0,3105.0,147.0,10.0,,,6.0,7.0,176.0,,,,,1487.0,,,,,,,,,,,
23044,10_001044,10,275.0,1094.0,4944,,17.0,5406.0,3117.0,2960.0,152.0,9.0,,,,12.0,193.0,,,,,2049.0,,,,,,1.0,,,,,
23045,10_001045,10,250.0,1144.0,4783,,21.0,5166.0,3515.0,2561.0,157.0,11.0,,,,14.0,221.0,,,,,2151.0,,,,,,3.0,,,,,
23046,10_001046,10,1641.0,1359.0,4501,,33.0,4694.0,2438.0,2512.0,154.0,12.0,,,,20.0,241.0,,,,,2099.0,,,,,,1.0,,,,,
23047,10_001047,10,201.0,1587.0,4475,,52.0,4818.0,2827.0,2656.0,140.0,12.0,,,,20.0,269.0,,,,,2383.0,,,,6.0,,,,,,,
23048,10_001048,10,160.0,1890.0,4613,,102.0,4297.0,3089.0,2899.0,167.0,21.0,,,1.0,18.0,310.0,,,,,2011.0,,,,10.0,,,,,,,
23049,10_001049,10,125.0,1526.0,4780,,179.0,3747.0,3608.0,3271.0,205.0,19.0,,,,19.0,357.0,,,,,1474.0,,,,39.0,,,,,,,
23050,10_001050,10,206.0,1103.0,4904,,259.0,3432.0,3917.0,3763.0,299.0,22.0,,,,18.0,439.0,,,,,1219.0,,,,78.0,,,,,,,
23051,10_001051,10,1254.0,545.0,5130,,359.0,2856.0,3694.0,4343.0,540.0,26.0,,,,15.0,459.0,,,,,716.0,,,,92.0,,,,,,,
23052,10_001052,10,479.0,228.0,5368,,517.0,2633.0,4004.0,4803.0,584.0,27.0,,,,27.0,489.0,,,,,1198.0,,,,106.0,,6.0,,,,,
